DistNumber,Year,CycleSwitch,AfterSwitch,AvgSalary
4837710,2006,0,0,40511.09357
4837710,2007,0,1,38983.44446
4837710,2008,0,1,39771.01841
4837710,2009,0,1,41823.1308
4837740,2003,0,0,43306.36732
4837740,2004,0,0,43394.09502
4837740,2005,0,0,43079.31807
4837740,2006,0,0,45087.10251
4837740,2007,0,1,44227.18469
4837740,2008,0,1,43329.99747
4837740,2009,0,1,45676.86576
4837800,2003,0,0,41827.51846
4837800,2004,0,0,39726.70459
4837800,2005,0,0,38589.10308
4837800,2006,0,0,40393.42989
4837800,2007,0,1,39776.55637
4837800,2008,0,1,39083.99036
4837800,2009,0,1,39335.08436
4837830,2003,0,0,41410.96278
4837830,2004,0,0,41663.57427
4837830,2005,0,0,40437.09911
4837830,2006,0,0,41532.93715
4837830,2007,0,1,40807.57173
4837830,2008,0,1,40742.01017
4837830,2009,0,1,41191.7295
4837860,2003,0,0,44142.95053
4837860,2004,0,0,43933.33867
4837860,2005,0,0,42608.50297
4837860,2006,0,0,45486.72743
4837860,2007,0,1,42833.56099
4837860,2008,0,1,43180.99663
4837860,2009,0,1,44077.32648
4837900,2003,0,0,42540.04802
4837900,2004,0,0,40579.45679
4837900,2005,0,0,39352.49418
4837900,2006,0,0,41319.87476
4837900,2007,0,1,42856.23833
4837900,2008,0,1,41042.99638
4837900,2009,0,1,41126.45283
4838040,2003,0,0,43442.0854
4838040,2004,0,0,42549.33942
4838040,2005,0,0,40539.38382
4838040,2006,0,0,42603.5052
4838040,2007,0,1,42789.30326
4838040,2008,0,1,40616.00565
4838040,2009,0,1,40505.99416
4838080,2003,0,0,47572.22076
4838080,2004,0,0,46599.79875
4838080,2005,0,0,46355.08462
4838080,2006,0,0,47747.71107
4838080,2007,0,1,47797.14294
4838080,2008,0,1,47408.9937
4838080,2009,0,1,48323.58626
4838100,2003,0,0,45190.07211
4838100,2004,0,0,43616.39708
4838100,2005,0,0,42806.48648
4838100,2006,0,0,44133.1007
4838100,2007,0,1,42923.19624
4838100,2008,0,1,41129.98289
4838100,2009,0,1,42586.40346
4838160,2003,0,0,41117.31529
4838160,2004,0,0,39813.36926
4838160,2005,0,0,37691.48492
4838160,2006,0,0,41049.5727
4838160,2007,0,1,38541.58491
4838160,2008,0,1,38039.99535
4838160,2009,0,1,37832.25772
4838190,2003,0,0,43470.18376
4838190,2004,0,0,43554.83713
4838190,2005,0,0,41218.09716
4838190,2006,0,0,42491.14951
4838190,2007,0,1,45866.92403
4838190,2008,0,1,44348.99443
4838190,2009,0,1,44786.64622
4838220,2003,0,0,43999.00011
4838220,2004,0,0,43994.88815
4838220,2005,0,0,42884.61212
4838220,2006,0,0,45086.02756
4838220,2007,0,1,45988.46914
4838220,2008,0,1,46146.01324
4838220,2009,0,1,46453.01947
4838280,2003,0,0,43759.17921
4838280,2004,0,0,43149.01115
4838280,2005,0,0,42216.88919
4838280,2006,0,0,44222.12358
4838280,2007,0,1,43120.9559
4838280,2008,0,1,43061.98426
4838280,2009,0,1,42960.38109
4838310,2003,0,0,39930.94263
4838310,2004,0,0,43365.59093
4838310,2005,0,0,42530.39361
4838310,2006,0,0,42357.59435
4838310,2007,0,1,40878.65734
4838310,2008,0,1,38192.01191
4838310,2009,0,1,40148.21314
4838360,2003,0,0,39584.62031
4838360,2004,0,0,38481.82907
4838360,2005,0,0,38659.49475
4838360,2006,0,0,39645.06775
4838360,2007,0,1,39151.32678
4838360,2008,0,1,37545.00521
4838360,2009,0,1,38697.04518
4838400,2003,0,0,45136.27649
4838400,2004,0,0,44273.05631
4838400,2005,0,0,43036.40705
4838400,2006,0,0,44501.98313
4838400,2007,0,1,43656.55554
4838400,2008,0,1,42230.01637
4838400,2009,0,1,43535.94183
4838430,2003,0,0,41905.89553
4838430,2004,0,0,41916.64738
4838430,2005,0,0,40614.18517
4838430,2006,0,0,45177.18806
4838430,2007,0,1,43626.67246
4838430,2008,0,1,40816.99076
4838430,2009,0,1,41896.50491
4838460,2003,1,0,41322.04213
4838460,2004,1,0,40841.63843
4838460,2005,1,0,41156.50728
4838460,2006,1,0,41971.76891
4838460,2007,1,1,40858.03952
4838460,2008,1,1,39745.99341
4838460,2009,1,1,42148.90263
4838490,2003,0,0,40451.56313
4838490,2004,0,0,37962.00566
4838490,2005,0,0,39033.51752
4838490,2006,0,0,40506.84401
4838490,2007,0,1,42924.21962
4838490,2008,0,1,44195.01433
4838490,2009,0,1,47538.20663
4838520,2003,0,0,40377.86993
4838520,2004,0,0,39588.77312
4838520,2005,0,0,38899.29119
4838520,2006,0,0,40391.31123
4838520,2007,0,1,39312.02071
4838520,2008,0,1,38569.01473
4838520,2009,0,1,38270.21865
4838580,2003,0,0,40928.93981
4838580,2004,0,0,40580.57909
4838580,2005,0,0,39327.20745
4838580,2006,0,0,42471.01449
4838580,2007,0,1,42794.44526
4838580,2008,0,1,41718.00493
4838580,2009,0,1,44255.49541
4838610,2003,1,0,40910.20832
4838610,2004,1,0,40802.86303
4838610,2005,1,0,40942.01791
4838610,2006,1,0,45219.60293
4838610,2007,1,1,40488.26708
4838610,2008,1,1,38939.00551
4838610,2009,1,1,41045.07094
4838640,2003,1,0,41380.56466
4838640,2004,1,0,41263.44495
4838640,2005,1,0,40288.59324
4838640,2006,1,0,42613.05429
4838640,2007,1,1,42789.30326
4838640,2008,1,1,42154.00787
4838640,2009,1,1,43151.27446
4838670,2003,1,0,38728.16808
4838670,2004,1,0,33298.26125
4838670,2005,1,0,34614.80839
4838670,2006,1,0,39010.10985
4838670,2007,1,1,40577.87014
4838670,2008,1,1,43319.99852
4838670,2009,1,1,41687.61996
4838700,2003,0,0,44168.6799
4838700,2004,0,0,43750.91705
4838700,2005,0,0,43014.41378
4838700,2006,0,0,44192.4434
4838700,2007,0,1,43761.59973
4838700,2008,0,1,43102.00221
4838700,2009,0,1,43571.08117
4838730,2003,0,0,54082.08204
4838730,2004,0,0,53496.7822
4838730,2005,0,0,51223.7157
4838730,2006,0,0,52229.38044
4838730,2007,0,1,50857.28424
4838730,2008,0,1,48619.98836
4838730,2009,0,1,50045.61432
4838760,2003,0,0,43753.33712
4838760,2004,0,0,41717.16944
4838760,2005,0,0,41185.09113
4838760,2006,0,0,42250.52065
4838760,2007,0,1,43264.13785
4838760,2008,0,1,42643.99178
4838760,2009,0,1,44266.13243
4838790,2003,0,0,47447.03287
4838790,2004,0,0,46880.21763
4838790,2005,0,0,46204.40512
4838790,2006,0,0,47194.35882
4838790,2007,0,1,46209.91344
4838790,2008,0,1,44586.00947
4838790,2009,0,1,46102.77339
4838820,2003,0,0,42049.81475
4838820,2004,0,0,41200.72641
4838820,2005,0,0,40911.1837
4838820,2006,0,0,41593.345
4838820,2007,0,1,41624.37578
4838820,2008,0,1,41482.9808
4838820,2009,0,1,43025.20385
4838850,2003,0,0,46684.17969
4838850,2004,0,0,46133.51659
4838850,2005,0,0,47953.38246
4838850,2006,0,0,49658.85562
4838850,2007,0,1,48818.89396
4838850,2008,0,1,46754.97799
4838850,2009,0,1,48538.58865
4838900,2003,0,0,49448.88751
4838900,2004,0,0,47548.27228
4838900,2005,0,0,45186.88307
4838900,2006,0,0,47371.39162
4838900,2007,0,1,47073.0383
4838900,2008,0,1,45338.0058
4838900,2009,0,1,46015.49362
4838910,2003,1,0,48433.30066
4838910,2004,1,0,48923.10722
4838910,2005,1,0,49583.61286
4838910,2006,1,0,51495.85075
4838910,2007,1,1,50282.51846
4838910,2008,1,1,49110.98035
4838910,2009,1,1,51427.24034
4838970,2003,0,0,47707.92939
4838970,2004,0,0,47568.77289
4838970,2005,0,0,45566.39855
4838970,2006,0,0,46941.06059
4838970,2007,0,1,45742.29742
4838970,2008,0,1,45767.99874
4838970,2009,0,1,47063.70162
4839000,2003,0,0,42248.7075
4839000,2004,0,0,40350.30809
4839000,2005,0,0,40389.80897
4839000,2006,0,0,42507.07792
4839000,2007,0,1,43195.12389
4839000,2008,0,1,44029.01225
4839000,2009,0,1,45063.67446
4839030,2003,0,0,41195.69733
4839030,2004,0,0,39546.58575
4839030,2005,0,0,38242.60015
4839030,2006,0,0,40302.27387
4839030,2007,0,1,41031.05991
4839030,2008,0,1,40462.01901
4839030,2009,0,1,41363.36212
4839060,2003,1,0,43557.91098
4839060,2004,1,0,43024.7525
4839060,2005,1,0,45303.51525
4839060,2006,1,0,43753.62921
4839060,2007,1,1,39065.84243
4839060,2008,1,1,42968.00222
4839060,2009,1,1,43972.74054
4839120,2003,0,0,46763.71826
4839120,2004,0,0,46140.38053
4839120,2005,0,0,44050.60006
4839120,2006,0,0,45883.15523
4839120,2007,0,1,45572.35234
4839120,2008,0,1,44409.0086
4839120,2009,0,1,45014.322
4839150,2003,0,0,43367.20387
4839150,2004,0,0,41538.16586
4839150,2005,0,0,39845.31399
4839150,2006,0,0,40656.30945
4839150,2007,0,1,40800.3727
4839150,2008,0,1,40416.0102
4839150,2009,0,1,42000.23804
4839180,2003,0,0,42802.1186
4839180,2004,0,0,42525.40501
4839180,2005,0,0,41470.00673
4839180,2006,0,0,43333.84065
4839180,2007,0,1,44720.53437
4839180,2008,0,1,46382.98805
4839180,2009,0,1,47386.52829
4839210,2003,0,0,41917.60679
4839210,2004,0,0,40716.21887
4839210,2005,0,0,41050.90375
4839210,2006,0,0,43189.68661
4839210,2007,0,1,41152.62172
4839210,2008,0,1,38022.00583
4839210,2009,0,1,40343.30515
4839270,2003,0,0,46367.11066
4839270,2004,0,0,45815.46846
4839270,2005,0,0,44725.99375
4839270,2006,0,0,45530.17107
4839270,2007,0,1,45192.27009
4839270,2008,0,1,45666.02039
4839270,2009,0,1,47791.58215
4839300,2003,0,0,44218.96068
4839300,2004,0,0,44308.36804
4839300,2005,0,0,43305.91302
4839300,2006,0,0,47472.10745
4839300,2007,0,1,47888.80679
4839300,2008,0,1,46110.99596
4839300,2009,0,1,47682.77572
4839330,2003,0,0,43359.01572
4839330,2004,0,0,42908.46225
4839330,2005,0,0,41501.89539
4839330,2006,0,0,43105.94849
4839330,2007,0,1,41860.24091
4839330,2008,0,1,42130.01459
4839330,2009,0,1,42063.69228
4839360,2003,0,0,47191.92844
4839360,2004,0,0,46738.83955
4839360,2005,0,0,45802.88659
4839360,2006,0,0,44349.33279
4839360,2007,0,1,43511.32796
4839360,2008,0,1,43143.99113
4839360,2009,0,1,44891.07016
4839390,2003,1,0,42490.90638
4839390,2004,1,0,43019.04948
4839390,2005,1,0,41900.10107
4839390,2006,1,0,44133.1007
4839390,2007,1,1,42295.91521
4839390,2008,1,1,41642.00457
4839390,2009,1,1,42906.21168
4839450,2003,0,0,38363.14399
4839450,2004,0,0,37414.79135
4839450,2005,0,0,33615.99078
4839450,2006,0,0,40817.41895
4839450,2007,0,1,39202.81183
4839450,2008,0,1,38507.01292
4839450,2009,0,1,39225.73659
4839480,2003,0,0,46664.28282
4839480,2004,0,0,46203.03916
4839480,2005,0,0,45151.68934
4839480,2006,0,0,48028.57888
4839480,2007,0,1,48832.30431
4839480,2008,0,1,49109.99681
4839480,2009,0,1,50276.38084
4839510,2003,0,0,44240.05095
4839510,2004,0,0,41345.53584
4839510,2005,0,0,41163.10179
4839510,2006,0,0,45163.40318
4839510,2007,0,1,44408.45803
4839510,2008,0,1,42231.98983
4839510,2009,0,1,42890.74725
4839540,2003,0,0,45364.43173
4839540,2004,0,0,44980.97852
4839540,2005,0,0,42882.40369
4839540,2006,0,0,43895.64656
4839540,2007,0,1,43884.17783
4839540,2008,0,1,44461.97983
4839540,2009,0,1,46408.34121
4839570,2003,0,0,43947.54442
4839570,2004,0,0,43159.25874
4839570,2005,0,0,41317.11645
4839570,2006,0,0,42565.37083
4839570,2007,0,1,43059.15072
4839570,2008,0,1,42147.01345
4839570,2009,0,1,43713.29807
4839600,2003,0,0,42799.75114
4839600,2004,0,0,42013.57832
4839600,2005,0,0,41428.18512
4839600,2006,0,0,42397.88767
4839600,2007,0,1,42177.45169
4839600,2008,0,1,45133.00516
4839600,2009,0,1,46839.8186
4839630,2003,0,0,48207.49964
4839630,2004,0,0,47579.02651
4839630,2005,0,0,46583.89158
4839630,2006,0,0,46998.26221
4839630,2007,0,1,47331.60751
4839630,2008,0,1,46690.99198
4839630,2009,0,1,47837.8202
4839690,2003,0,0,44058.70872
4839690,2004,0,0,43251.59666
4839690,2005,0,0,43125.47971
4839690,2006,0,0,45486.72743
4839690,2007,0,1,46224.32632
4839690,2008,0,1,46147.99366
4839690,2009,0,1,46601.30977
4839750,2003,0,0,49101.37993
4839750,2004,0,0,48187.78072
4839750,2005,0,0,47511.19407
4839750,2006,0,0,49029.22619
4839750,2007,0,1,48500.64568
4839750,2008,0,1,48181.99068
4839750,2009,0,1,49995.09672
4839780,2003,0,0,41399.27463
4839780,2004,0,0,40546.38213
4839780,2005,0,0,40662.59114
4839780,2006,0,0,42755.12061
4839780,2007,0,1,42543.13141
4839780,2008,0,1,42306.00054
4839780,2009,0,1,42889.97009
4839870,2003,0,0,40405.95154
4839870,2004,0,0,39323.15708
4839870,2005,0,0,38976.30703
4839870,2006,0,0,41497.93765
4839870,2007,0,1,40630.41742
4839870,2008,0,1,40211.01677
4839870,2009,0,1,41492.19959
4839900,2003,0,0,44399.14174
4839900,2004,0,0,42634.84235
4839900,2005,0,0,41083.88061
4839900,2006,0,0,43837.3713
4839900,2007,0,1,42634.80169
4839900,2008,0,1,42451.98211
4839900,2009,0,1,43152.09752
4839930,2003,0,0,46401.03914
4839930,2004,0,0,45478.00898
4839930,2005,0,0,45460.79387
4839930,2006,0,0,48653.98772
4839930,2007,0,1,47674.59114
4839930,2008,0,1,47054.00779
4839930,2009,0,1,48821.59436
4839960,2003,0,0,44022.42042
4839960,2004,0,0,43158.10628
4839960,2005,0,0,41335.79773
4839960,2006,0,0,41964.32447
4839960,2007,0,1,45421.96457
4839960,2008,0,1,44535.01402
4839960,2009,0,1,46395.862
4839990,2003,0,0,47975.84208
4839990,2004,0,0,46893.90042
4839990,2005,0,0,44848.10803
4839990,2006,0,0,47499.64137
4839990,2007,0,1,48056.71054
4839990,2008,0,1,48712.99795
4839990,2009,0,1,48991.41362
4840020,2003,0,0,42818.49026
4840020,2004,0,0,40112.04698
4840020,2005,0,0,41885.79817
4840020,2006,0,0,44474.40542
4840020,2007,0,1,45159.3116
4840020,2008,0,1,44199.01854
4840020,2009,0,1,45100.90711
4840080,2003,0,0,45075.40845
4840080,2004,0,0,43261.86862
4840080,2005,0,0,42902.20184
4840080,2006,0,0,45455.98174
4840080,2007,0,1,46016.28353
4840080,2008,0,1,45429.97906
4840080,2009,0,1,46994.31812
4840110,2003,0,0,42287.3244
4840110,2004,0,0,42404.55976
4840110,2005,0,0,40553.69105
4840110,2006,0,0,42101.09613
4840110,2007,0,1,41800.48189
4840110,2008,0,1,40969.98393
4840110,2009,0,1,42358.44266
4840170,2003,1,0,43279.48926
4840170,2004,1,0,39676.57473
4840170,2005,1,0,39362.4032
4840170,2006,1,0,42572.80009
4840170,2007,1,1,40511.94354
4840170,2008,1,1,37690.01118
4840170,2009,1,1,38592.12092
4840200,2003,1,0,39372.8404
4840200,2004,1,0,43066.91259
4840200,2005,1,0,42937.40294
4840200,2006,1,0,40020.30461
4840200,2007,1,1,37089.26591
4840200,2008,1,1,33782.0147
4840200,2009,1,1,32641.88488
4840230,2003,0,0,43915.9544
4840230,2004,0,0,42482.11391
4840230,2005,0,0,42864.7812
4840230,2006,0,0,45482.47644
4840230,2007,0,1,45128.44292
4840230,2008,0,1,44727.99853
4840230,2009,0,1,45324.73378
4840290,2003,0,0,42379.73679
4840290,2004,0,0,40840.50891
4840290,2005,0,0,40454.68804
4840290,2006,0,0,43258.60938
4840290,2007,0,1,42703.81637
4840290,2008,0,1,41457.98562
4840290,2009,0,1,42571.50089
4840320,2003,1,0,41348.9664
4840320,2004,1,0,39889.72208
4840320,2005,1,0,37919.2012
4840320,2006,1,0,39961.99081
4840320,2007,1,1,40454.26365
4840320,2008,1,1,38901.99938
4840320,2009,1,1,40994.76308
4840350,2003,0,0,45511.80771
4840350,2004,0,0,44876.08865
4840350,2005,0,0,44225.49759
4840350,2006,0,0,45888.4502
4840350,2007,0,1,44584.5638
4840350,2008,0,1,42517.01087
4840350,2009,0,1,44070.5593
4840380,2003,1,0,42963.57688
4840380,2004,1,0,42682.72575
4840380,2005,1,0,43074.88126
4840380,2006,1,0,45023.50974
4840380,2007,1,1,42653.34655
4840380,2008,1,1,42186.98575
4840380,2009,1,1,42343.25643
4840410,2003,1,0,41956.20114
4840410,2004,1,0,41986.18125
4840410,2005,1,0,41172.99554
4840410,2006,1,0,43358.23007
4840410,2007,1,1,42418.47346
4840410,2008,1,1,43830.01396
4840410,2009,1,1,44964.50901
4840440,2003,0,0,43293.52488
4840440,2004,0,0,41982.77789
4840440,2005,0,0,40110.4021
4840440,2006,0,0,42628.94709
4840440,2007,0,1,42662.58132
4840440,2008,0,1,41375.00067
4840440,2009,0,1,42792.11904
4840470,2003,1,0,35861.65496
4840470,2004,1,0,35393.59248
4840470,2005,1,0,36328.59637
4840470,2006,1,0,41227.65027
4840470,2007,1,1,42083.75459
4840470,2008,1,1,44397.99851
4840470,2009,1,1,50454.33977
4840500,2003,1,0,44048.16355
4840500,2004,1,0,42767.10998
4840500,2005,1,0,40877.09797
4840500,2006,1,0,42157.2643
4840500,2007,1,1,42698.64454
4840500,2008,1,1,41477.99638
4840500,2009,1,1,42828.41429
4840550,2003,0,0,44678.80065
4840550,2004,0,0,43330.2454
4840550,2005,0,0,42232.31204
4840550,2006,0,0,43206.65977
4840550,2007,0,1,42325.77477
4840550,2008,0,1,41459.0136
4840550,2009,0,1,43342.35472
4840590,2003,0,0,40321.72679
4840590,2004,0,0,39955.85545
4840590,2005,0,0,39118.18501
4840590,2006,0,0,41370.7394
4840590,2007,0,1,39623.06932
4840590,2008,0,1,39658.00036
4840590,2009,0,1,41352.59444
4840620,2003,0,0,43352.02807
4840620,2004,0,0,41179.08216
4840620,2005,0,0,40786.91196
4840620,2006,0,0,41995.07132
4840620,2007,0,1,41164.98613
4840620,2008,0,1,41143.98846
4840620,2009,0,1,37882.36944
4840650,2003,0,0,45741.16323
4840650,2004,0,0,44497.61199
4840650,2005,0,0,44226.5942
4840650,2006,0,0,47078.82977
4840650,2007,0,1,44716.44027
4840650,2008,0,1,45196.01983
4840650,2009,0,1,47575.07906
4840680,2003,0,0,50589.6334
4840680,2004,0,0,49812.29653
4840680,2005,0,0,46839.10389
4840680,2006,0,0,49027.12213
4840680,2007,0,1,49459.59356
4840680,2008,0,1,48569.98342
4840680,2009,0,1,50972.94562
4840710,2003,0,0,45851.13585
4840710,2004,0,0,45859.92583
4840710,2005,0,0,46184.58059
4840710,2006,0,0,47776.31609
4840710,2007,0,1,48491.34955
4840710,2008,0,1,47438.97923
4840710,2009,0,1,48320.17609
4840740,2003,0,0,46035.99192
4840740,2004,0,0,45782.40476
4840740,2005,0,0,44298.10108
4840740,2006,0,0,47138.17723
4840740,2007,0,1,46139.8965
4840740,2008,0,1,45033.98778
4840740,2009,0,1,46574.6075
4840770,2003,0,0,41360.6798
4840770,2004,0,0,39815.64747
4840770,2005,0,0,40018.01469
4840770,2006,0,0,42753.00039
4840770,2007,0,1,41547.11956
4840770,2008,0,1,39855.99327
4840770,2009,0,1,40043.97474
4840800,2003,0,0,46601.08756
4840800,2004,0,0,46232.70284
4840800,2005,0,0,44493.87776
4840800,2006,0,0,44038.75485
4840800,2007,0,1,42907.72569
4840800,2008,0,1,42897.98783
4840800,2009,0,1,43245.53364
4840890,2003,1,0,39665.33828
4840890,2004,1,0,38530.85362
4840890,2005,1,0,36620.09014
4840890,2006,1,0,40290.59125
4840890,2007,1,1,36005.7218
4840890,2008,1,1,34347.00606
4840890,2009,1,1,35457.71551
4840920,2003,0,0,47131.11991
4840920,2004,0,0,44833.91047
4840920,2005,0,0,43444.48839
4840920,2006,0,0,44933.38782
4840920,2007,0,1,45302.47835
4840920,2008,0,1,45328.019
4840920,2009,0,1,46133.03263
4840950,2003,0,0,47676.31888
4840950,2004,0,0,47398.91233
4840950,2005,0,0,46704.88678
4840950,2006,0,0,49691.73321
4840950,2007,0,1,50168.23233
4840950,2008,0,1,50483.98855
4840950,2009,0,1,52020.54801
4841010,2003,0,0,43914.78173
4841010,2004,0,0,43471.63475
4841010,2005,0,0,42308.17929
4841010,2006,0,0,47141.36911
4841010,2007,0,1,47060.69452
4841010,2008,0,1,46719.98871
4841010,2009,0,1,46743.78749
4841070,2003,0,0,44335.96964
4841070,2004,0,0,44022.25249
4841070,2005,0,0,43874.59495
4841070,2006,0,0,45997.63638
4841070,2007,0,1,46612.64398
4841070,2008,0,1,46302.99309
4841070,2009,0,1,46482.13438
4841100,2003,0,0,50834.15439
4841100,2004,0,0,50256.918
4841100,2005,0,0,49589.09841
4841100,2006,0,0,50419.94784
4841100,2007,0,1,50831.53658
4841100,2008,0,1,50306.98052
4841100,2009,0,1,50971.0012
4841130,2003,1,0,36188.10346
4841130,2004,1,0,36741.05543
4841130,2005,1,0,37129.39841
4841130,2006,1,0,39562.39131
4841130,2007,1,1,38611.59531
4841130,2008,1,1,38162.01136
4841130,2009,1,1,39661.25308
4841190,2003,0,0,42423.04494
4841190,2004,0,0,40686.60235
4841190,2005,0,0,39704.50939
4841190,2006,0,0,41427.98758
4841190,2007,0,1,40988.86006
4841190,2008,0,1,40202.00595
4841190,2009,0,1,41710.20772
4841220,2003,1,0,48572.53108
4841220,2004,1,0,48340.5485
4841220,2005,1,0,46814.89941
4841220,2006,1,0,49001.69351
4841220,2007,1,1,46783.61291
4841220,2008,1,1,47037.00354
4841220,2009,1,1,48689.96106
4841250,2003,0,0,42964.72415
4841250,2004,0,0,42988.24987
4841250,2005,0,0,41763.70357
4841250,2006,0,0,44994.87936
4841250,2007,0,1,43516.47372
4841250,2008,0,1,41658.01195
4841250,2009,0,1,41252.89999
4841280,2003,0,0,44791.08847
4841280,2004,0,0,41893.86792
4841280,2005,0,0,40029.00748
4841280,2006,0,0,43365.67364
4841280,2007,0,1,44264.23277
4841280,2008,0,1,44548.98946
4841280,2009,0,1,46499.38149
4841340,2003,1,0,41051.80419
4841340,2004,1,0,40515.61405
4841340,2005,1,0,40035.61224
4841340,2006,1,0,41643.15626
4841340,2007,1,1,41131.00274
4841340,2008,1,1,37929.00252
4841340,2009,1,1,39219.67687
4841350,2003,0,0,49246.47578
4841350,2004,0,0,49869.28726
4841350,2005,0,0,47201.02048
4841350,2006,0,0,48999.5439
4841350,2007,0,1,48562.43385
4841350,2008,0,1,47713.98098
4841350,2009,0,1,48054.32741
4841400,2003,0,0,41391.10278
4841400,2004,0,0,40326.34151
4841400,2005,0,0,39216.08636
4841400,2006,0,0,41863.63433
4841400,2007,0,1,41373.0278
4841400,2008,0,1,41594.01933
4841400,2009,0,1,42021.39217
4841430,2003,0,0,45929.51792
4841430,2004,0,0,45790.39552
4841430,2005,0,0,45506.99018
4841430,2006,0,0,47541.01754
4841430,2007,0,1,46832.04668
4841430,2008,0,1,48145.97941
4841430,2009,0,1,49346.18957
4841460,2003,1,0,39639.5859
4841460,2004,1,0,37365.79704
4841460,2005,1,0,37739.89849
4841460,2006,1,0,40507.88705
4841460,2007,1,1,36222.00979
4841460,2008,1,1,37785.99583
4841460,2009,1,1,36387.33353
4841520,2003,0,0,44359.35779
4841520,2004,0,0,43535.44361
4841520,2005,0,0,42194.91232
4841520,2006,0,0,43992.11909
4841520,2007,0,1,42991.16074
4841520,2008,0,1,43406.0152
4841520,2009,0,1,44861.49719
4841550,2003,0,0,44982.99473
4841550,2004,0,0,45315.00919
4841550,2005,0,0,42102.50143
4841550,2006,0,0,42959.6846
4841550,2007,0,1,42743.94986
4841550,2008,0,1,41821.01692
4841550,2009,0,1,42470.28544
4841580,2003,0,0,43337.97348
4841580,2004,0,0,43510.37357
4841580,2005,0,0,43468.69135
4841580,2006,0,0,44194.59286
4841580,2007,0,1,42387.57831
4841580,2008,0,1,44598.00187
4841580,2009,0,1,46552.09352
4841610,2003,0,0,41051.80419
4841610,2004,0,0,39625.26106
4841610,2005,0,0,39795.7935
4841610,2006,0,0,42531.44819
4841610,2007,0,1,41648.04137
4841610,2008,0,1,42044.00039
4841610,2009,0,1,42824.65677
4841670,2003,0,0,44447.14152
4841670,2004,0,0,43280.10838
4841670,2005,0,0,43095.79576
4841670,2006,0,0,45098.75658
4841670,2007,0,1,43261.04347
4841670,2008,0,1,45978.99678
4841670,2009,0,1,47562.73971
4841700,2003,0,0,40512.40716
4841700,2004,0,0,41216.68208
4841700,2005,0,0,42051.9001
4841700,2006,0,0,44198.80778
4841700,2007,0,1,41024.91692
4841700,2008,0,1,41095.98921
4841700,2009,0,1,41194.79373
4841760,2003,0,0,49286.27129
4841760,2004,0,0,48789.71125
4841760,2005,0,0,46441.98982
4841760,2006,0,0,48812.98154
4841760,2007,0,1,46107.96179
4841760,2008,0,1,45215.9806
4841760,2009,0,1,44894.28114
4841790,2003,1,0,41750.28336
4841790,2004,1,0,39508.96452
4841790,2005,1,0,37555.10378
4841790,2006,1,0,38054.00115
4841790,2007,1,1,37748.46546
4841790,2008,1,1,40179.00876
4841790,2009,1,1,40812.16421
4841820,2003,0,0,44668.27746
4841820,2004,0,0,43179.76123
4841820,2005,0,0,41233.50903
4841820,2006,0,0,43678.37728
4841820,2007,0,1,42619.3538
4841820,2008,0,1,41867.98631
4841820,2009,0,1,42048.65182
4841850,2003,0,0,47947.75776
4841850,2004,0,0,45976.19053
4841850,2005,0,0,46846.78763
4841850,2006,0,0,47291.9019
4841850,2007,0,1,50740.86909
4841850,2008,0,1,52092.98034
4841850,2009,0,1,52249.20851
4841880,2003,0,0,48781.98796
4841880,2004,0,0,48335.98471
4841880,2005,0,0,47403.38765
4841880,2006,0,0,48520.44636
4841880,2007,0,1,49483.27774
4841880,2008,0,1,50887.02422
4841880,2009,0,1,50659.78348
4841910,2003,0,0,43245.53364
4841910,2004,0,0,43142.13963
4841910,2005,0,0,39961.91459
4841910,2006,0,0,43148.35275
4841910,2007,0,1,42578.15971
4841910,2008,0,1,41840.00584
4841910,2009,0,1,44698.4051
4841970,2003,0,0,49413.76718
4841970,2004,0,0,49967.35521
4841970,2005,0,0,48599.08106
4841970,2006,0,0,49324.96998
4841970,2007,0,1,48450.1628
4841970,2008,0,1,48596.02221
4841970,2009,0,1,49272.40734
4842000,2003,1,0,42701.49507
4842000,2004,1,0,37320.17673
4842000,2005,1,0,37207.48722
4842000,2006,1,0,38726.02596
4842000,2007,1,1,38872.18254
4842000,2008,1,1,40078.01552
4842000,2009,1,1,40805.74267
4842030,2003,0,0,42899.21517
4842030,2004,0,0,41774.1799
4842030,2005,0,0,40341.38147
4842030,2006,0,0,41422.69374
4842030,2007,0,1,40686.02033
4842030,2008,0,1,40035.99405
4842030,2009,0,1,39925.0405
4842060,2003,0,0,40799.08868
4842060,2004,0,0,42581.28646
4842060,2005,0,0,40131.29327
4842060,2006,0,0,43092.17917
4842060,2007,0,1,43326.93969
4842060,2008,0,1,41952.00003
4842060,2009,0,1,42880.19537
4842090,2003,0,0,41007.31471
4842090,2004,0,0,39092.86243
4842090,2005,0,0,37793.81635
4842090,2006,0,0,40884.19358
4842090,2007,0,1,39664.27911
4842090,2008,0,1,40041.98896
4842090,2009,0,1,40131.9439
4842120,2003,0,0,44078.58756
4842120,2004,0,0,42238.15244
4842120,2005,0,0,42001.31953
4842120,2006,0,0,42494.35093
4842120,2007,0,1,40995.03675
4842120,2008,0,1,41053.01786
4842120,2009,0,1,42351.37392
4842210,2003,0,0,44608.59359
4842210,2004,0,0,45090.4135
4842210,2005,0,0,44692.99171
4842210,2006,0,0,45287.44592
4842210,2007,0,1,45631.06272
